codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
914390,REEP,REC REGIS EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,REC REGIS EM,24064185000166,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916403,RHAG,RECH AGRICOLA S.A.,RECHAGRICOLA,10209063000106,99,,05/01/2022,A,Não Classificados,Not Classified,7,
12572,RCSL,RECRUSUL S.A.,RECRUSUL,91333666000117,1,,20/01/1986,A,Material Rodoviário,Transportation Equipment/Diversified,1,
900147,0HQR,REDE 7 SA,REDE7,9021992000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
24821,RDOR,REDE DOR SÃO LUIZ S.A.,REDE D OR,6047087000139,18,,09/12/2020,A,Serv.Méd.Hospit..Análises e Diagnósticos,Med Hosp Serv. Anal and Diagnostics,1,NM
3190,REDE,REDE ENERGIA PARTICIPAÇÕES S.A.,REDE ENERGIA,61584140000149,1,,26/01/1950,A,Energia Elétrica,Electric Utilities,1,
917601,REIN,REDE INTEGRADA LOJAS CONVENIENCIA E PROXIMIDADE SA,REDE INTEGRA,26563652000128,99,,31/12/9999,A,Não Classificados,Not Classified,7,
913293,VSIT,REENERGISA GERACAO FOTOVOLTAICA III S.A.,VISION ITAOB,36521478000104,99,,31/12/9999,A,Não Classificados,Not Classified,7,
910018,RIPI,REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.,RIOGRANDENSE,94845674000130,1,,31/12/9999,A,Exploração. Refino e Distribuição,Exploration. Refining and Distribution,7,
9989,RPMG,REFINARIA DE PETROLEOS MANGUINHOS S.A.,PET MANGUINH,33412081000196,1,,23/06/1972,A,Exploração. Refino e Distribuição,Exploration. Refining and Distribution,1,
917563,DUFR,REFRIGERACAO DUFRIO COMERCIO E IMPORTACAO S.A.,DUFRIO,1754239000110,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907378,RLBL,RENAULT DO BRASIL S.A.,RENAULTBR,913443000173,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907402,RNSA,RENOSA PARTICIPACOES S.A,RENOSAPART,11693867000196,1,,31/12/9999,A,Não Classificados,Not Classified,7,
21636,RNEW,RENOVA ENERGIA S.A.,RENOVA,8534605000174,17,,19/03/2010,A,Energia Elétrica,Electric Utilities,1,N2
914093,RNAG,RENOVAGRO AGRICULTURA RENOVAVEL,RENOVAGRO AG,7199167000172,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907303,REVC,RENOVIAS CONCESSIONARIA S/A,RENOVIAS,2417464000123,99,,31/12/9999,A,Não Classificados,Not Classified,7,
914523,RVLO,REVELO COMPANHIA SECURITIZADORA DE CRÉDITOS FINANC,REVELO COMPA,37863381000142,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907519,RVTA,REVITA ENGENHARIA S.A.,REVITAENG,8623970000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
16527,AESL,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,AES SUL,2016440000162,8,,27/10/1998,A,Energia Elétrica,Electric Utilities,1,
910000,RHPY,RI HAPPY BRINQUEDOS S.A.,RI HAPPY,58731662000111,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900425,RIAC,RIACHO INVESTIMENTOS S.A.,RIACHO INVES,53705046000172,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907337,RILM,RIALMA COMPANHIA ENERGETICA IV S/A,RIALMAIV,12459354000188,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900008,RITE,RIALMA TRANSMISSORA DE ENERGIA IV S.A. ,RIALMA IV,44857667000180,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900244,RALM,RIALMA TRANSMISSORA DE ENERGIA V S.A.,RIALMA,51715706000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900111,RBGE,RIBEIRO GONCALVES ENERGIA SOLAR SPE S.A,RGENERGIA,31711512000190,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911073,RKWS,RIBER - KWS SEMENTES LTDA,RIBER,3946067000101,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912410,RALB,RINCAO DOS ALBINOS ENERGETICA S/A,RINCAOALBINO,8147388000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
912402,RSME,RINCAO SAO MIGUEL ENERGETICA S/A,RINCAO S MIG,8147432000131,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2572,RIOS,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,RIO ALTO,38199406000118,8,,01/03/2023,A,Não Classificados,Not Classified,1,
27006,RAHD,RIO ALTO STL HOLDING I S.A,RIO ALTO STL,40480481000102,8,,01/03/2023,A,Não Classificados,Not Classified,1,
907345,RIOC,RIO CANOAS ENERGIA S/A,RIOCANOAS,11316814000156,1,,31/12/9999,A,Não Classificados,Not Classified,7,
914101,RCEN,RIO CASCA ENERGÉTICA S.A.,RIO CASCA EN,9597979000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915363,RCOR,RIO CORRENTE S/A,RIO CORRENTE,5319403000111,99,,31/12/9999,A,Não Classificados,Not Classified,7,
518786,RCTA,RIO CORTADO AGROPECUÁRIA S.A.,RIO CORTADO,1794426000127,7,,31/12/2009,A,Carga Inicial,Carga inicial,6,MB
914846,REPS,RIO ENERGY PARTICIPAÇÕES S.A.,RIO ENERGY P,38126888000186,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904359,IACO,RIO IACO PARTICIPACOES S.A.,RIOIACO,6990482000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900330,RINA,RIO NASCENTE ENERGIA S.A.,RIO NASCENTE,15718929000128,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900552,RNLO,RIO NOVO LOCACOES LTDA,RIONOVO,4373710000118,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25623,RIPR,RIO PARANA ENERGIA S/A,RIO PARANA,23096269000119,8,,01/03/2023,A,Não Classificado,E,1,
18368,GEPA,RIO PARANAPANEMA ENERGIA S.A.,GER PARANAP,2998301000181,1,,14/07/1999,A,Energia Elétrica,Electric Utilities,1,
907451,RPTL,RIO PETROLEO SPE S/A COMPANHIA SECURITIZADORA DE C,RIOPETROLEOS,20139095000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917662,RVEN,RIO VERDE ENERGIA SA,RIO VERDE,4487510000196,99,,31/12/9999,A,Não Classificados,Not Classified,7,
27146,SABP,RIO+ SANEAMENTO BL 3 S.A,RIOSANEAMENT,42292007000174,8,,01/12/2023,A,Não Classificado,E,1,
907311,RFRT,RIOFORTE INVESTMENT HOLDING BRASIL S.A.,RIOFORTE,42568253000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
912733,RISF,RIOMAR SHOPPING FORTALEZA S/A,RIOMAR SHOPP,12039513000195,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917578,RIVE,RIVER PARTICIPAÇÃO E INCORPORAÇÃO LTDA,RIVER PART,13491779000137,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907360,RJGT,RJGTIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC,RJGTIASEC,28655521000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907394,RNCV,RN  COMERCIO VAREJISTA S/A,RNCOMERCIO,13481309000192,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20451,RDNI,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,RNI,67010660000124,18,,18/01/2007,A,Incorporações,Real Estate,1,NM
907428,ROCC,ROCCO HOSPITALAR ADMINISTRACAO E PARTICIPACOES S/A,ROCCOHOSP,14252550000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907436,ROCH,ROCHA TERMINAIS PORTUARIOS E LOGISTICA S.A.,ROCHALOGSA,81716144000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900236,RODZ,RODOBENS PARTICIPACOES S.A.,RODOBENS PAR,56540776000159,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25801,RBNS,RODOBENS S.A,RODOBENS,59981829000165,1,,15/07/2021,A,Material de Transporte,Transportation Material,1,
916155,RODC,RODOIL DISTRIBUIDORA DE COMBUSTIVEIS S.A.,RODOILDISTRI,7520438000140,99,,07/12/2021,A,Não Classificados,Not Classified,7,
907220,RDVC,RODOVIA DAS CATARATAS S/A ECOCATARATAS,RODOVIACATAR,2228721000189,1,,31/12/9999,A,Não Classificados,Not Classified,7,
23167,COLN,RODOVIAS DAS COLINAS S.A.,ROD COLINAS,3025305000146,8,,25/04/2013,A,Exploração de Rodovias,Toll Roads and Highways,1,
26352,RODB,RODOVIAS DO BRASIL HOLDING S.A.,RODOVIAS DO,41508382000146,8,,25/10/2024,A,Transporte Rodoviário,Trucking,1,
909069,VIAL,RODOVIAS INTEGRADAS DO OESTE S/A,RODOVIASOEST,3497792000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917467,RGCI,ROGGA S.A. CONSTRUTORA E INCORPORADORA,ROGGA S.A.,8486781000188,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900379,0LDP,ROMA AUTOMOVEIS E SERVICOS LTDA,ROMA,16620114000174,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917469,RMGL,ROMAGNOLE PRODUTOS ELETRICOS S.A.,ROMAGNOLE SA,78958717000138,99,,31/12/9999,A,Não Classificados,Not Classified,7,
7510,ROMI,ROMI S.A.,ROMI,56720428000163,18,,23/12/1971,A,Máq. e Equip. Industriais,Machines and Industrial Equipments,1,NM
917005,RADP,RONDOBRAS DO AMAZONAS DISTR. DE AUTO PEÇAS LTDA.,RONDOBRAS AM,11673145000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
16306,RSID,ROSSI RESIDENCIAL S.A.,ROSSI RESID,61065751000180,18,,01/07/1997,A,Incorporações,Real Estate,1,NM
900531,RDBR,ROTA DA BR 262 MG S.A.,ROTA DA BR 2,58489142000144,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900385,RPAS,ROTA DO PARA S.A,ROTA DO PARA,51715500000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900058,RRPM,RRPM CURSOS PREPARATORIOS LTDA,RRPMCURSOS,3515918000161,99,,31/12/9999,A,Não Classificados,Not Classified,7,
914366,RTEP,RT 071 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,RT071 EMPREE,37678809000187,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907485,RSVT,RUASINVEST PARTICIPACOES S.A.,RUASINVEST,6101196000197,1,,31/12/9999,A,Não Classificados,Not Classified,7,
15300,FRRN,RUMO MALHA NORTE S.A.,ALL NORTE,24962466000136,7,,27/12/1995,A,Transporte Ferroviário,Railroads,1,MB
17930,GASC,RUMO MALHA PAULISTA S.A.,ALL PAULISTA,2502844000166,8,,21/09/2006,A,Transporte Ferroviário,Railroads,1,
17450,RAIL,RUMO S.A.,RUMO S.A.,2387241000160,18,,02/07/1998,A,Transporte Ferroviário,Railroads,1,NM
907501,RVAC,RVA CONSTRUCOES E INCORPORACOES S.A,RVACONSTRUCO,36764843000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915413,RZKB,RZK BIOGAS 02 SA.,RZKBIOGAS02S,39617594000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915884,SAUC,S.A. USINA CORURIPE AÇÚCAR E ÁLCOOL,USINACORUIPE,12229415000110,99,,31/12/9999,A,Não Classificados,Not Classified,7,
902262,CRBZ,S/A CORREIO BRAZILIENSE,BRAZILIENSE,1172000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
906180,OESP,S/A O ESTADO DE S.PAULO,OESTADO,61533949000141,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907535,SACV,SA CAVALCANTE PARTICIPACOES S.A.,SACAVALCANTE,8056195000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911503,SAQI,SABARA QUIMICOS E INGREDIENTES S/A,SABARAQUIMIC,12884672000196,99,,31/12/9999,A,Não Classificados,Not Classified,7,
910943,SAGA,SAGA BRASIL ADMINISTRACAO E PARTICIPACOES S/A,SAGA,9102044000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912444,GUAP,SALTO DO GUASSUPI ENERGETICA S/A,SALTOGUASSUP,8147946000197,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900349,SMTS,SALUM CONSTRUCOES LTDA,SALUM,19739564000179,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907881,SLUD,SALUS EMPREENDIMENTOS LOGISTICOS II S/A,SALUSII,13015875000109,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907899,SLUS,SALUS EMPREENDIMENTOS LOGISTICOS S A,SALUS,9426513000133,1,,31/12/9999,A,Não Classificados,Not Classified,7,
23540,SAIP,SALUS INFRAESTRUTURA PORTUARIA SA,SALUS INFRA,15494541000190,8,,05/01/2015,A,Serviços de Apoio e Armazenagem,Warehousing and Storage,1,
907873,SLUA,SAMAR-SOLUCOES AMBIENTAIS DE ARACATUBA S/A,SAMAR,16832157000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900402,SAAM,SAMI ASSISTÊNCIA MÉDICA LTDA. ,SAMI ASSIST,36567721000125,99,,31/12/9999,A,Não Classificados,Not Classified,7,
910851,SAMM,SAMM - SOCIEDADE DE ATIVIDADES EM MULTIMIDIA LTDA,SAMM,10665151000112,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900534,SLPS,SAN LORENZO PARTICIPACOES S.A,SAN LORENZO,56950834000112,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900492,SANL,SAN LUCCA PARTICIPACOES S.A,SAN LUCCA,57296772000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912253,CEMS,SANEAMENTO 100 INVESTIMENTO E PARTICIPACOES S/A,SANEAME 100,35662569000105,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907527,SAAB,SANEAMENTO AMBIENTAL AGUAS DO BRASIL SA,AGUASDOBRASI,9266129000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
1918,SNGO,SANEAMENTO DE GOIAS S/A,GOIAS SANEAM,1616929000102,8,,01/03/2023,A,Não Classificado,E,1,
19593,SNST,SANESALTO SANEAMENTO S.A.,SANESALTO,2724983000134,8,,21/09/2004,A,Água e Saneamento,Water Utilities,1,
12696,SNSY,SANSUY S.A. INDUSTRIA DE PLASTICOS,SANSUY,14807945000124,1,,06/05/1986,A,Materiais Diversos,Other Materials,1,
900181,STCL,SANTA CLARA AGROCIÊNCIA S.A,SANTA CLARA,1810945000131,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917627,STCO,SANTA COLOMBA AGROPECUARIA S.A.,SANTACOLOMBA,3785640000142,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907709,SCPW,SANTA CRUZ POWER CORPORATION USINAS HIDROELETRICAS,SANTACRUZ,2150533000185,99,,31/12/9999,A,Não Classificados,Not Classified,7,
913376,SLZG,SANTA LUZ GERACAO E COMERCIO DE ENERGIA SPE S/A.,SANTA LUZ,34745410000183,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900504,SMPC,SANTA MARIA CIA DE PAPEL E CELULOSE,SANTA MARIA,77887917000184,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900224,SSAP,SANTA SOPHIA ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA,SANTA SOPHIA,54034638000172,99,,31/12/9999,A,Não Classificados,Not Classified,7,
908954,URSL,SANTA URSULA ENERGIAS RENOVAVEIS S.A.,SANTAURSULA,12053891000123,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908392,SVTR,SANTA VITORIA DO PALMAR ENERGIAS RENOVAVEIS S.A.,VITORIAENERG,18156217000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
908376,SVIT,SANTA VITORIA DO PALMAR HOLDING S.A.,SANTAVITORIA,12094666000135,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908327,STVI,SANTA VITORIA DO PALMAR I ENERGIAS RENOVAVEIS S.A.,PALMARI,19869355000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908368,SVII,SANTA VITORIA DO PALMAR II ENERGIAS RENOVAVEIS S.A,PALMARII,19888311000167,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907808,SIII,SANTA VITORIA DO PALMAR III ENERGIAS RENOVAVEIS S.,PALMARIII,19869512000117,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907964,SNIV,SANTA VITORIA DO PALMAR IV ENERGIAS RENOVAVEIS S.A,PALMARIV,19888199000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908384,SVIX,SANTA VITORIA DO PALMAR IX ENERGIAS RENOVAVEIS S.A,PALMARIX,19891491000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908293,STLV,SANTA VITORIA DO PALMAR V ENERGIAS RENOVAVEIS S.A.,PALMARV,19868433000191,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907998,SNVI,SANTA VITORIA DO PALMAR VI ENERGIAS RENOVAVEIS S.A,PALMARVI,19944650000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907956,SNII,SANTA VITORIA DO PALMAR VII ENERGIAS RENOVAVEIS S.,PALMARVII,19896691000181,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909085,VIII,SANTA VITORIA DO PALMAR VIII ENERGIAS RENOVAVEIS S,PALMARVIII,19941770000167,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908400,SVTX,SANTA VITORIA DO PALMAR X ENERGIAS RENOVAVEIS S.A.,PALMARX,19917214000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908418,SVXI,SANTA VITORIA DO PALMAR XI ENERGIAS RENOVAVEIS S.A,PALMARXI,20593647000181,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908426,SXII,SANTA VITORIA DO PALMAR XII ENERGIAS RENOVAVEIS S.,PALMARXII,20586118000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907980,SNTN,SANTANA S/A CREDITO FINANCIAMENTO E INVESTIMENTO,SANTANACFI,5503849000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900306,SCSI,SANTANDER CORRETORA DE SEGUROS. INVESTIMENTOS E SE,SANTANDER IN,4270778000171,99,,31/12/9999,A,Não Classificados,Not Classified,7,
906792,PSAF,SANTANDER FINANCE ARRENDAMENTO MERCANTIL S/A,SANTFINANCEA,3502968000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900287,SUAM,SANTANDER LEASING S/A ARRENDAMENTO MERCANTIL,SANTARDER LE,47193149000106,99,,31/12/9999,A,Não Classificados,Not Classified,7,
908335,STVT,SANTINVEST S/A  CFI,SANTINVESTCF,122327000136,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908434,TAVX,SANTISTA WORK SOLUTION SA,SANTISTA,61520607000197,1,,31/12/9999,A,Não Classificados,Not Classified,7,
23388,STEN,SANTO ANTONIO ENERGIA S.A.,STO ANTONIO,9391823000160,8,,28/04/2014,A,Energia Elétrica,Electric Utilities,1,
17892,STBP,SANTOS BRASIL PARTICIPACOES S.A.,SANTOS BRP,2762121000104,18,,17/11/1998,A,Serviços de Apoio e Armazenagem,Warehousing and Storage,1,NM
908277,STEP,SANTOS ENERGIA PARTICIPACOES S.A,SANTOSENERGI,8685391000137,1,,31/12/9999,A,Não Classificados,Not Classified,7,
910984,BTLM,SÃO BARTOLOMEU GERADORA DE ENERGIA RENOVÁVEL S.A.,BARTOLOMEU,26469628000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
13781,SCAR,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,SAO CARLOS,29780061000109,18,,29/07/1999,A,Exploração de Imóveis,Real Estate,1,NM
916174,SFEN,SAO FRANCISCO ENERGIA S.A.,SAOFRANCISCO,23865997000148,99,,08/12/2021,A,Não Classificados,Not Classified,7,
518433,CTVL,SAO FRANCISCO TEXTIL S.A.,FRANCIS TEXT,2710680000162,7,,31/12/2009,A,Carga Inicial,Carga inicial,6,MB
917528,SFTE,SÃO FRANCISCO TRANSMISSÃO DE ENERGIA S.A.,SAO FRANCISC,31095252000175,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900018,SGAB,SÃO GABRIEL SANEAMENTO S.A. ,SAO GABRIEL,15186494000118,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912329,SAJE,SAO JOAO ENERGETICA S/A,SAOJOAOENERG,9591486000154,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20516,SMTO,SAO MARTINHO S.A.,SAO MARTINHO,51466860000156,18,,07/02/2007,A,Açucar e Alcool,Sugar - Alcohol,1,NM
9415,AHEB,SAO PAULO TURISMO S.A.,SPTURIS,62002886000160,1,,10/02/1988,A,Produção de Eventos e Shows,Entertainment,1,
900216,SRQE,SAO ROQUE ENERGETICA S.A.,SAO ROQUE,15116321000123,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911248,SAPE,SAPORE S.A.,SAPORE S.A.,67945071000138,99,,31/12/9999,A,Não Classificados,Not Classified,7,
908210,SRVA,SARAIVA EDUCACAO S/A,SARAIVAEDUC,50268838000139,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900496,SABU,SATUS AGER BRASIL-SERVICOS AGROPECUARIOS S.A.. ,SATUS AGER,19371553000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900123,SAVC,SAVANA COMÉRCIO DE VEÍCULOS LTDA,SAVANA,24706364000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900034,SVXX,SAVIXX COMERCIO INTERNACIONAL S/A,SAVIXX,28477685000180,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907568,SAXC,SAX SA CREDITO FINANCIAMENTO E INVESTIMENTO,SAXCFI,7747410000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907576,SBBO,SB BONSUCESSO ADMINISTRADORA DE SHOPPINGS S.A.,SBBONSUCESSO,9011240000166,1,,31/12/9999,A,Não Classificados,Not Classified,7,
25410,SBFC,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,SBF COM PROD,6347409000165,8,,25/10/2024,A,Tecidos. Vestuário e Calçados,Apparel. Fabric and Footwear,1,
913319,SCMR,SC2 MARANHÃO LOCAÇÃO DE CENTROS COMERCIAIS S.A.,SC2 MARANHÃO,9653566000197,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916379,SCLL,SCALA DATA CENTERS S.A.,SCALADATACER,34562112000158,99,,22/12/2021,A,Não Classificados,Not Classified,7,
907683,SCLN,SCALINA S/A,SCALINA,61149886000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907691,SCNA,SCANIA BANCO S/A,SCANIABM,11417016000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
907659,SCGH,SCG III  HOLDING S.A.,SCGIII,15315788000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911446,IVHG,SCG IV HOLDING S.A.,SCG IV HOLDI,19924678000199,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900204,SCFR,SCHEFFER PARTICIPAÇÕES S.A,SCHEFFER,11021773000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
14664,SHUL,SCHULZ S.A.,SCHULZ,84693183000168,1,,19/12/1994,A,Motores . Compressores e Outros,Motors and Compressors,1,
900484,SCMP,SCM PARTICIPACOES S.A.,SCM,44283333000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
902676,DRES,SCOTIABANK BRASIL S/A BANCO MULTIPLO,SCOTIABANKBM,29030467000166,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915389,SCRC,SCR II Companhia Securitizadora de Créditos Financ,SCRIICOMPSEC,41934448000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
910687,VNYD,SE VINEYARDS TRANSMISSÃO DE ENERGIA S/A,VINEYARDS,28008733000191,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900493,SSPA,SEABRAS SAPURA PARTICIPACOES S.A.,SEABRAS,14081225000124,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911594,SEBS,SEB SISTEMA EDUCACIONAL BRASILEIRO S.A.,SEB EDUCA BR,56012628000161,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907675,SCID,SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO,SECID,43395177000147,99,,31/12/9999,A,Não Classificados,Not Classified,7,
907584,SCAZ,SECULUS DA AMAZONIA INDUSTRIA E COMERCIO S.A.,SECULUS,34516088000110,1,,31/12/9999,A,Não Classificados,Not Classified,7,
913921,SCIV,SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS VERT S.A.,SEC VERT SA,33824597000148,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911032,SEHO,SEEDCORP HO PRODUCAO E COMERCIALIZACAO DE SEMENTES,SEEDCORP,20089631000136,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911727,SLFT,SELF IT ACADEMIAS  HOLDING S.A.,SELF IT HOLD,22902694000195,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25372,ASAI,SENDAS DISTRIBUIDORA S.A.,ASSAI,6057223000171,18,,10/02/2021,A,Alimentos,Food Retailers,1,NM
907725,SENF,SENFF S.A - CREDITO FINANCIAMENTO E INVESTIMENTO,SENFFCFI,11970623000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917536,STTE,SENSATTO ENERGIA SA,SENSATTO,27135800000176,99,,31/12/9999,A,Não Classificados,Not Classified,7,
908137,SQOI,SEQUOIA LOG S/A,SEQUOIALOG,11916190000108,1,,31/12/9999,A,Não Classificados,Not Classified,7,
25160,SEQL,SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQUOIA LOG,1599101000193,18,,05/10/2020,A,Serviços Diversos,Diversified Services,1,NM
23221,SEER,SER EDUCACIONAL S.A.,SER EDUCA,4986320000113,18,,18/10/2013,A,Serviços Educacionais,Education Services,1,NM
26441,SRNA,SERENA ENERGIA S.A.,SERENA,42500384000151,18,,10/12/2021,A,Energia Elétrica,Electric Utilities,1,NM
23426,SEGE,SERENA GERACAO S.A,SERENA GER,9149503000106,8,,12/06/2024,A,Energia Elétrica,Electric Utilities,1,
910927,IBPB,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S/A,IBIAPABA,29554549000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
913970,SDMH,SERRA DO MEL HOLDING S.A.,SERRA DO MEL,30342595000124,99,,31/12/9999,A,Não Classificados,Not Classified,7,
914986,SERS,SERRA DO SERIDÓ F1 HOLDING S.A.,SERRA DO SER,35785876000175,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900276,SERI,SERRA DO SERIDÓ F2 HOLDING S.A.,SERRA F,43386975000102,99,,31/12/9999,A,Não Classificados,Not Classified,7,
908186,SRRH,SERRAS HOLDING  S.A.,SERRAS,20917721000178,99,,31/12/9999,A,Não Classificados,Not Classified,7,
908160,SRNV,SERTAO ENERGIAS RENOVAVEIS S/A,SERTAOENERGI,17613432000170,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908194,SRTI,SERTAO I SOLAR ENERGIA SPE S.A.,SERTAOISOLAR,23907723000174,1,,31/12/9999,A,Não Classificados,Not Classified,7,
